"Census Blockgroup","Children","Children_wNULLvalues","Elderly","Elderly_wNULLvalues","NonWhite","NonWhite_wNullvalues","Poverty","Poverty_wNULLvalues","Education","Education_wNULLvalues","English","English_wNULLvalues","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","Disability_wNULLvalues","HousingQuality","Homeless","LivAlone","LivAlone_wNULLvalues","FloodHealthIndex","FloodHealthIndex_Quintiles"
"060750330001","0.174831","0.174831","0.159","0.159","0.644","0.644","0.225606","0.225606","0.855","0.855","0.115","0.115","194.06","0","0.000418086","6.4","10.72","2.498","0.079","0.079","5.44323","1.8761","0.23","0.23","34.9198","1"
"060750130002","0.08949","0.08949","0.142","0.142","0.186","0.186","0.143991","0.143991","0.965","0.965","0.008",,"44.7525","0","0.000815384","0","5.16","0","0.057",,"4.18679","0.3448","0.485","0.485","34.8996","1"
"060750128002","0.17277848166","0.17277848166","0.117999646","0.117999646","0.265002","0.265002","0.11471065587","0.11471065587","0.957997126","0.957997126","0.016999949",,"58.246","0","0.00425406","0","5.1596","0","0.055999832","0.055999832","3.61882","0.3448","0.4999985","0.4999985","34.8995","1"
"060750134003","0.10614968155","0.10614968155","0.137999586","0.137999586","0.218002","0.218002","0.11861664415","0.11861664415","0.965997102","0.965997102","0.013999958",,"209.286","0","0.00052696","12.1","23.1","5.4453","0.053999838",,"6.32467","0.3448","0.464998605","0.464998605","34.8865","1"
"060750131011","0.06990190763","0.06990190763","0.06099997652",,"0.302001","0.302001","0.07855810387","0.07855810387","1.00099880526","1.00099880526","0.03100006521",,"113.849","0","0.00138895","5.1874","21.7793","2.5114","0.03299999043",,"4.64723","0.3448","0.58999923319","0.58999923319","34.553","1"
"060750167003","0.04448904353",,"0.07400003583","0.07400003583","0.227","0.227","0.20369605863","0.20369605863","0.98400039864","0.98400039864","0.00600001138","0.00600001138","153.545","0","0","6.4","14.3895","3.6512","0.0370000288",,"5.83591","2.451","0.41500016339","0.41500016339","34.5398","1"
"060750133003","0.19698960602","0.19698960602","0.16999966","0.16999966","0.289001","0.289001","0.17837764324","0.17837764324","0.957998084","0.957998084","0.063999872","0.063999872","217.087","0","0.0052506","4.4642","9.0209","2.4238","0.117999764","0.117999764","3.93224","0.3448","0.378999242","0.378999242","34.253","1"
"060750154005","0.13498918815","0.13498918815","0.13900016237","0.13900016237","0.399999","0.399999","0.18922117037","0.18922117037","0.96100091499","0.96100091499","0.02700006113",,"181.866","0","0.00448036","3.2","6.69","1.9236","0.0960001127","0.0960001127","4.00534","0.3448","0.41700036198","0.41700036198","34.2463","1"
"060750154003","0.13498901444","0.13498901444","0.13900002283","0.13900002283","0.4","0.4","0.18922105698","0.18922105698","0.96100021964","0.96100021964","0.02700001177",,"201.878","0","0.00343072","3.2139","6.7156","1.9291","0.09600001907","0.09600001907","5.23062","0.3448","0.41700008051","0.41700008051","34.233","1"
"060750171013","0.13017774509",,"0.10699979507","0.10699979507","0.195002","0.195002","0.09389883716","0.09389883716","0.98599814857","0.98599814857","0",,"272.334","0","0.00256959","6.4","14.39","3.6513","0.06499987453",,"4.69484","3.7988","0.43699917685","0.43699917685","34.2064","1"
"060750156002","0.173466","0.173466","0.099","0.099","0.466","0.466","0.274542","0.274542","0.937","0.937","0.118","0.118","211.191","0","0.00112904","3.2004","6.6906","1.924","0.096","0.096","6.42711","4.6154","0.409","0.409","34.1931","1"
"060750156003","0.17346614868","0.17346614868","0.09900019656","0.09900019656","0.465999","0.465999","0.27454256332","0.27454256332","0.93700129875","0.93700129875","0.11800009173",,"193.958","0","0.000810368","3.2","6.69","1.9236","0.09600011211","0.09600011211","5.98578","4.6154","0.40900055182","0.40900055182","34.1931","1"
"060750328011","0.185419","0.185419","0.208","0.208","0.723","0.723","0.222082","0.222082","0.847","0.847","0.17","0.17","359.439","0","0.000298359","6.4","10.72","2.498","0.11","0.11","2.57018","1.8761","0.161","0.161","33.9532","1"
"060750301023","0.14102606325","0.14102606325","0.12400005199","0.12400005199","0.378","0.378","0.08575104562","0.08575104562","0.98200047909","0.98200047909","0.041","0.041","359.891","0","0.00603601","6.2139","11.179","3.441","0.03800003158",,"3.59195","3.463","0.34700021233","0.34700021233","33.893","1"
"060750217001","0.17185601651","0.17185601651","0.19500002707","0.19500002707","0.402","0.402","0.16474602012","0.16474602012","0.94100013328","0.94100013328","0.03900000444",,"215.753","0","0.00242836","3.6028","9.9059","1.9494","0.10900001734","0.10900001734","2.40385","2.1589","0.39100005045","0.39100005045","33.5864","1"
"060750154001","0.134989","0.134989","0.139","0.139","0.4","0.4","0.189221","0.189221","0.961","0.961","0.027",,"169.892","0","0","7.4975","14.6139","3.6241","0.096","0.096","5.38358","0.3448","0.417","0.417","33.5665","1"
"060750252004","0.18986103301","0.18986103301","0.10000001751","0.10000001751","0.509","0.509","0.27578704162","0.27578704162","0.94700018797","0.94700018797","0.01300002159",,"192.43","0","0","13.9","37.03","6.7351","0.06100001161","0.06100001161","4.64171","3.2195","0.25600005275","0.25600005275","33.5665","1"
"060750212002","0.13771209833","0.13771209833","0.09900004798","0.09900004798","0.241","0.241","0.13418102793","0.13418102793","0.98900036853","0.98900036853","0.01300001751",,"187.08","0","0.0048277","5.8649","5.5083","3.0584","0.04200004813",,"5.8789","2.1589","0.39999999381","0.39999999381","33.5463","1"
"060750131012","0.06990173597","0.06990173597","0.06099979072",,"0.302003","0.302003","0.0785577571","0.0785577571","1.00099624179","1.00099624179","0.03099991605",,"178.805","0","0.000363136","7.9","30.47","3.8247","0.03299989365",,"5.74454","0.3448","0.58999778031","0.58999778031","33.5398","1"
"060750214002","0.14773085227","0.14773085227","0.096999903","0.096999903","0.306001","0.306001","0.07025192975","0.07025192975","0.963999036","0.963999036","0.005999994",,"114.937","0","0.00117124","4.9041","8.1834","2.5826","0.041999958",,"11.5691","2.1589","0.362999637","0.362999637","33.533","1"
"060750331002","0.191754","0.191754","0.174","0.174","0.67","0.67","0.118961","0.118961","0.916","0.916","0.109","0.109","106.816","0","0.000674156","8","13.81","3.9498","0.064","0.064","1.26024","0.2606","0.143","0.143","33.313","1"
"060750171022","0.12778628135","0.12778628135","0.05000024738","0.05000024738","0.235999","0.235999","0.15863117107","0.15863117107","1.00000195909","1.00000195909","0",,"295.379","0","0.00787564","6.3943","14.3809","3.6478","0.04200007581",,"2.54066","3.7988","0.35700069226","0.35700069226","33.233","1"
"060750309007","0.18733045667",,"0.21500048877","0.21500048877","0.535998","0.535998","0.07986298165","0.07986298165","0.93300405538","0.93300405538","0.07400066297",,"140.504","0","0.000851071","8","13.81","3.9498","0.08300046999","0.08300046999","1.67168","0.2606","0.13900122497","0.13900122497","32.9797","1"
"060750308001","0.17400611212","0.17400611212","0.21200010648","0.21200010648","0.485","0.485","0.05737303512",,"0.95800052603","0.95800052603","0.0530000196",,"330.316","0","0.0165281","4.7","8.31","2.7004","0.09000003655","0.09000003655","1.54499","0.2606","0.2120001176","0.2120001176","32.9663","1"
"060750216002","0.09734704986","0.09734704986","0.14900003717","0.14900003717","0.455","0.455","0.1317190375","0.1317190375","0.94600028348","0.94600028348","0.00900000761",,"357.744","0","0.00246816","3.6018","9.9065","1.9483","0.08100002206",,"5.39745","2.1589","0.36700009044","0.36700009044","32.8931","1"
"060750171011","0.13017800708","0.13017800708","0.10700001429","0.10700001429","0.195","0.195","0.09389901142","0.09389901142","0.98600009759","0.98600009759","0",,"323.197","0","0.00252509","6.4","14.39","3.6513","0.0650000067","0.0650000067","5.55556","2.9863","0.43700004978","0.43700004978","32.8731","1"
"060750301013","0.085448","0.085448","0.088","0.088","0.384","0.384","0.269932","0.269932","0.969","0.969","0.043",,"255.156","0","0.00054028","4.3","8.28","2.8093","0.086","0.086","6.36132","3.7988","0.42","0.42","32.8665","1"
"060750309005","0.18733","0.18733","0.215","0.215","0.536","0.536","0.079861","0.079861","0.933","0.933","0.074",,"240.592","0","0.0028846","4.7029","8.3148","2.7015","0.083","0.083","4.34593","0.2606","0.139","0.139","32.6197","1"
"060750133004","0.19699","0.19699","0.17","0.17","0.289","0.289","0.178378","0.178378","0.958","0.958","0.064","0.064","168.61","0","0.000223496","3.1988","6.6874","1.9229","0.118","0.118","10.3761","0.3448","0.379","0.379","32.5531","1"
"060750130003","0.08949","0.08949","0.142","0.142","0.186","0.186","0.143991","0.143991","0.965","0.965","0.008",,"43.0755","0","0","0","5.16","0","0.057",,"4.72814","0.3448","0.485","0.485","32.233","1"
"060750129012","0.06084197415",,"0.09199996824","0.09199996824","0.229001","0.229001","0.06051206053","0.06051206053","0.98599932934","0.98599932934","0.0189999951",,"39.6192","0","0","0.0085","5.1871","0.0041","0.04999995031",,"6.6718","0.3448","0.50099972744","0.50099972744","32.213","1"
"060750215005","0.148567","0.148567","0.11","0.11","0.368","0.368","0.120491","0.120491","0.941","0.941","0.046",,"112.823","0","0","3.6","9.91","1.9474","0.074",,"7.41489","2.1589","0.493","0.493","32.1931","1"
"060750263022","0.18081518425","0.18081518425","0.12706480181","0.12706480181","0.839445","0.839445","0.22043872977","0.22043872977","0.77519371343","0.77519371343","0.14380980675","0.14380980675","254.364","0","0","8.1779","14.2416","4.4714","0.09357484493","0.09357484493","0.839631","0.5207","0.157599737","0.157599737","31.9732","1"
"060750331001","0.19175403358","0.19175403358","0.17400005323","0.17400005323","0.67","0.67","0.11896153828","0.11896153828","0.91600078917","0.91600078917","0.10900014232","0.10900014232","147.244","0","0.000174634","8","13.81","3.9498","0.06400007712","0.06400007712","4.40529","0.2606","0.14300027705","0.14300027705","31.9531","1"
"060750218001","0.16446383554","0.16446383554","0.10999989","0.10999989","0.263001","0.263001","0.14865485135","0.14865485135","0.980999019","0.980999019","0.004999995",,"103.983","0","0.00319743","3.603","9.918","1.9489","0.035999964","0.035999964","3.31825","2.1589","0.274999725","0.274999725","31.9129","1"
"060750303014","0.12989808715","0.12989808715","0.18400008259","0.18400008259","0.514","0.514","0.12828809887","0.12828809887","0.90900046969","0.90900046969","0.12700005726","0.12700005726","375.616","0","0.000934215","4.7878","8.8468","2.737","0.07800003901","0.07800003901","2.68007","0.2606","0.2920001211","0.2920001211","31.6065","1"
"060750303012","0.12989802596","0.12989802596","0.18400002338","0.18400002338","0.514","0.514","0.12828806518","0.12828806518","0.90900025313","0.90900025313","0.12700001505",,"294.412","0","0.000456828","4.3","8.28","2.8093","0.07800000645",,"7.32197","0.2606","0.29200010829","0.29200010829","31.5732","1"
"060750310001","0.191506","0.191506","0.173","0.173","0.578","0.578","0.150374","0.150374","0.936","0.936","0.107",,"373.199","0","0.00188543","4.7343","8.3685","2.7178","0.096","0.096","4.9505","0.2606","0.174","0.174","31.2731","1"
"060750301022","0.1410260272","0.1410260272","0.12400004628","0.12400004628","0.378","0.378","0.08575102963","0.08575102963","0.98200016306","0.98200016306","0.04100001401",,"347.912","0","0.0346526","3.6001","9.9097","1.9476","0.03800003436",,"4.6195","0.2606","0.34700005705","0.34700005705","30.9196","1"
"060750303021","0.17200045198","0.17200045198","0.162998533","0.162998533","0.582004","0.582004","0.1951202439","0.1951202439","0.926991657","0.926991657","0.112998983","0.112998983","331.246","0","0.00262715","4.3169","8.2997","2.8068","0.076999307","0.076999307","2.28659","0.2606","0.238997849","0.238997849","30.6264","1"
"060750308003","0.1740061323","0.1740061323","0.21200015184","0.21200015184","0.485","0.485","0.0573730564",,"0.95800065891","0.95800065891","0.05300005226",,"266.038","0","0.00262246","4.7003","8.3105","2.7005","0.09000005862","0.09000005862","2.39121","0.2606","0.21200009817","0.21200009817","30.6264","1"
"060750308005","0.17400610445","0.17400610445","0.21200008323","0.21200008323","0.485","0.485","0.05737308949",,"0.95800049899","0.95800049899","0.05300005216",,"287.694","0","0.00205504","6.1501","10.3658","2.5277","0.09000003668","0.09000003668","3.58209","0.2606","0.21200009891","0.21200009891","30.6131","1"
"060750218002","0.16446383554","0.16446383554","0.10999989","0.10999989","0.263001","0.263001","0.14865485135","0.14865485135","0.980999019","0.980999019","0.004999995",,"159.069","0","0.00199889","3.6227","9.9697","1.958","0.035999964","0.035999964","7.33653","2.1589","0.274999725","0.274999725","30.553","1"
"060750213001","0.170221","0.170221","0.106","0.106","0.252","0.252","0.116908","0.116908","0.979","0.979","0.022",,"186.808","0","0.00237124","5.5662","6.0888","2.9119","0.065",,"7.27273","2.1589","0.284","0.284","30.2197","1"
"060750309002","0.18733000894","0.18733000894","0.21500000807","0.21500000807","0.536","0.536","0.07986100702","0.07986100702","0.93300004368","0.93300004368","0.07400000499",,"238.884","0","0.00221067","4.72","8.3441","2.7105","0.08300000448","0.08300000448","3.06513","0.2606","0.13900000812","0.13900000812","29.9664","1"
"060750304001","0.19571206209","0.19571206209","0.15400005884","0.15400005884","0.539","0.539","0.16022907044","0.16022907044","0.93300033463","0.93300033463","0.09500004079","0.09500004079","382.862","0","0.00997721","6.3782","10.7049","2.4967","0.0670000278","0.0670000278","1.89394","0.2606","0.17900008628","0.17900008628","29.9663","1"
"060750302013","0.11998074487","0.11998074487","0.13399974646","0.13399974646","0.410002","0.410002","0.17136658941","0.17136658941","0.91199799743","0.91199799743","0.09999980247","0.09999980247","245.002","0","0.000970956","4.3","8.28","2.8093","0.08899979594","0.08899979594","2.46305","0.3784","0.3069993146","0.3069993146","29.9398","1"
"060750218004","0.16446411746","0.16446411746","0.11000013006","0.11000013006","0.263","0.263","0.14865511665","0.14865511665","0.981000666","0.981000666","0.00500003133",,"145.457","0","0.00339046","3.6059","9.9156","1.9507","0.0360000728","0.0360000728","4.09417","2.1589","0.27500025859","0.27500025859","29.9063","1"
"060750133002","0.19699","0.19699","0.17","0.17","0.289","0.289","0.178378","0.178378","0.958","0.958","0.064","0.064","237.011","0","0","5.1515","10.2881","2.6958","0.118","0.118","5.1282","0.3448","0.379","0.379","29.5732","1"
"060750154004","0.134989","0.134989","0.139","0.139","0.4","0.4","0.189221","0.189221","0.961","0.961","0.027",,"216.174","0","0.00119507","3.2","6.69","1.9236","0.096","0.096","4.07","0.3448","0.417","0.417","29.5731","1"
"060750303023","0.172002","0.172002","0.163","0.163","0.582","0.582","0.195122","0.195122","0.927","0.927","0.113","0.113","378.977","0","0.00178957","6.3981","10.7178","2.4983","0.077","0.077","2.16451","0.2606","0.239","0.239","29.2931","1"
"060750212001","0.137712","0.137712","0.099","0.099","0.241","0.241","0.134181","0.134181","0.989","0.989","0.013",,"253.404","0","0.0014446","5.9","5.44","3.0756","0.042","0.042","6.63544","2.1589","0.4","0.4","29.2131","1"
"060750311001","0.138291","0.138291","0.131","0.131","0.541","0.541","0.165101","0.165101","0.941","0.941","0.069",,"146.231","0","0.000514316","3.6001","9.9101","1.9475","0.074","0.074","4.12305","1.438","0.245","0.245","28.5931","1"
"060750212003","0.137712","0.137712","0.099","0.099","0.241","0.241","0.134181","0.134181","0.989","0.989","0.013",,"273.354","0","0.000840903","5.8979","5.444","3.0746","0.042","0.042","14.8055","2.1589","0.4","0.4","28.5265","1"
"060750133005","0.19699","0.19699","0.17","0.17","0.289","0.289","0.178378","0.178378","0.958","0.958","0.064","0.064","191.644","0","0.000353245","3.2","6.69","1.9236","0.118","0.118","3.53535","0.3448","0.379","0.379","27.9198","1"
"060750308002","0.17400619456","0.17400619456","0.21200020655","0.21200020655","0.484999","0.484999","0.05737310944",,"0.95800099559","0.95800099559","0.05300004567",,"357.532","0","0.00239087","4.7","8.31","2.7004","0.09000010366","0.09000010366","0.43802","0.2606","0.21200018115","0.21200018115","27.6331","1"
"060750306002","0.21164510246","0.21164510246","0.20100010057","0.20100010057","0.389","0.389","0.06629807062","0.06629807062","0.99300053734","0.99300053734","0.03700000877",,"433.669","0","0.0056733","4.6997","8.3104","2.7002","0.06900006315","0.06900006315","3.21395","0.2606","0.22200011343","0.22200011343","27.6197","1"
"060750171012","0.130178","0.130178","0.107","0.107","0.195","0.195","0.093899","0.093899","0.986","0.986","0",,"304.051","0","0","6.4","14.389","3.6512","0.065","0.065","5.44465","2.9093","0.437","0.437","27.5399","1"
"060750303022","0.17200206371","0.17200206371","0.1630000711","0.1630000711","0.582","0.582","0.19512205779","0.19512205779","0.92700037801","0.92700037801","0.11300004732","0.11300004732","496.6","0","0.000930043","6.3991","10.719","2.4981","0.07700003041","0.07700003041","2.89017","0.2606","0.23900010267","0.23900010267","27.2865","1"
"060750307001","0.17523504786","0.17523504786","0.17200004923","0.17200004923","0.483","0.483","0.12078202818","0.12078202818","0.91900024056","0.91900024056","0.01500000943",,"354.045","0","0.00107277","4.6267","8.4166","2.6502","0.1080000219","0.1080000219","4.07786","0.2606","0.19400007525","0.19400007525","27.2798","1"
"060750307003","0.1752350081","0.1752350081","0.17200000986","0.17200000986","0.483","0.483","0.12078200267",,"0.91900004458","0.91900004458","0.01500000247",,"344.05","0","0.00212204","4.7","8.31","2.7004","0.10800000419","0.10800000419","3.35008","0.2606","0.19400000986","0.19400000986","26.9531","1"
"060750211004","0.149512","0.149512","0.114","0.114","0.32","0.32","0.146593","0.146593","0.985","0.985","0.01",,"244.863","0","0.000645516","5.9","5.44","3.0756","0.092","0.092","4.0209","2.1589","0.323","0.323","26.5798","1"
"060750309001","0.18733014528","0.18733014528","0.215000177","0.215000177","0.536","0.536","0.0798610479",,"0.93300079982","0.93300079982","0.07400004425",,"358.962","0","0.00154317","4.7","8.31","2.7004","0.08300007514","0.08300007514","2.8399","0.2606","0.139000177","0.139000177","26.2998","1"
"060750428001","0.276199","0.276199","0.203","0.203","0.327","0.327","0.097582",,"0.971","0.971","0.036",,"55.3479","0","0.000801902","4.2986","12.6859","2.71","0.065","0.065","2.1446","0.3448","0.22","0.22","26.2863","1"
"060750307002","0.17523500588","0.17523500588","0.17200000668","0.17200000668","0.483","0.483","0.12078200564","0.12078200564","0.91900003221","0.91900003221","0.01500000134",,"231.397","0","0.000982907","4.1549","9.1029","2.3272","0.10800000373","0.10800000373","3.924","0.6863","0.19400001339","0.19400001339","25.9398","1"
"060750218003","0.16446367107","0.16446367107","0.10999978","0.10999978","0.263001","0.263001","0.14865470269","0.14865470269","0.980998038","0.980998038","0.00499999",,"181.308","0","0.000921498","3.6004","9.9108","1.9477","0.035999928","0.035999928","4.83091","2.1589","0.27499945","0.27499945","25.2331","1"
"060750304005","0.19571202756","0.19571202756","0.15400003091","0.15400003091","0.539","0.539","0.160229033","0.160229033","0.93300012587","0.93300012587","0.09500002526","0.09500002526","331.071","0","0.00124983","6.4","10.72","2.498","0.06700001635","0.06700001635","2.79441","0.2606","0.17900002393","0.17900002393","24.9598","1"
"060750213002","0.170221","0.170221","0.106","0.106","0.252","0.252","0.116908","0.116908","0.979","0.979","0.022",,"254.721","0","0.00184591","5.6062","6.011","2.9315","0.065",,"1.64667","2.1589","0.284","0.284","24.2664","1"
"060750304002","0.195712","0.195712","0.154","0.154","0.539","0.539","0.160229","0.160229","0.933","0.933","0.095","0.095","411.6","0","0.00245594","6.3996","10.7193","2.4981","0.067","0.067","0.963391","0.2606","0.179","0.179","23.9731","1"
"060750304003","0.195712","0.195712","0.154","0.154","0.539","0.539","0.160229","0.160229","0.933","0.933","0.095","0.095","409.544","0","0.000719568","6.4","10.72","2.498","0.067","0.067","3.1561","0.2765","0.179","0.179","23.6265","1"
"060750306001","0.2116448149","0.2116448149","0.20099984852","0.20099984852","0.389001","0.389001","0.06629796391","0.06629796391","0.99299917197","0.99299917197","0.03699997681",,"451.841","0","0.00123101","4.8831","8.6426","2.6581","0.06899996892","0.06899996892","2.6178","0.2606","0.2219998393","0.2219998393","22.6198","1"
"060750304004","0.19571162957","0.19571162957","0.15399971555","0.15399971555","0.539001","0.539001","0.16022870469","0.16022870469","0.9329982299","0.9329982299","0.09499982925","0.09499982925","369.596","0","0.00101582","6.4","10.72","2.498","0.06699987845","0.06699987845","1.6835","0.2606","0.17899966023","0.17899966023","22.3065","1"
"060750301021","0.141026","0.141026","0.124","0.124","0.378","0.378","0.085751","0.085751","0.982","0.982","0.041",,"310.471","0","0.00108568","3.733","9.9596","2.0518","0.038",,"1.41954","1.5903","0.347","0.347","21.5998","1"
"060750306003","0.211645","0.211645","0.201","0.201","0.389","0.389","0.066298","0.066298","0.993","0.993","0.037",,"432.218","0","0.000198737","4.7088","8.3225","2.6993","0.069","0.069","2.1589","0.2606","0.222","0.222","19.2932","1"
